,Category,Subcategory,Subsubcategory,Producto,Cantidad,Precio
763,Maquillaje,Bases de maquillaje y corrector,Correctores y prebase,Corrector Stick Deliplus 01,1 ud.,4.0
764,Maquillaje,Bases de maquillaje y corrector,Correctores y prebase,Corrector Stick Deliplus 02,1 ud.,4.0
765,Maquillaje,Bases de maquillaje y corrector,Correctores y prebase,Corrector stick Deliplus 03,1 ud.,4.0
766,Maquillaje,Bases de maquillaje y corrector,Correctores y prebase,Corrector Cover & Fix Deliplus 01,1 ud.,4.5
767,Maquillaje,Bases de maquillaje y corrector,Correctores y prebase,Corrector Cover & Fix Deliplus 02,1 ud.,4.5
768,Maquillaje,Bases de maquillaje y corrector,Correctores y prebase,Corrector Cover & Fix Deliplus 03,1 ud.,4.5
769,Maquillaje,Bases de maquillaje y corrector,Correctores y prebase,Prebase de maquillaje matificante Primer,1 ud.,6.0
770,Maquillaje,Bases de maquillaje y corrector,Correctores y prebase,Corrector Hydra-Vital Deliplus 01,1 ud.,5.0
771,Maquillaje,Bases de maquillaje y corrector,Correctores y prebase,Corrector Hydra-Vital Deliplus 02,1 ud.,5.0
772,Maquillaje,Bases de maquillaje y corrector,Correctores y prebase,Prebase corrector Primer Deliplus 01 tono verde,1 ud.,6.0
773,Maquillaje,Bases de maquillaje y corrector,Correctores y prebase,Prebase corrector Primer Deliplus 02 tono melocotón,1 ud.,6.0
774,Maquillaje,Bases de maquillaje y corrector,Correctores y prebase,Prebase corrector Primer Deliplus 03 tono lila,1 ud.,6.0
775,Marisco y pescado,Marisco,Marisco,Preparado de paella y sopa Hacendado ultracongelado,Paquete 685 g escurrido,4.36
776,Marisco y pescado,Marisco,Marisco,Arreglo para paella de marisco,Bandeja 800 g aprox.,9.0
777,Marisco y pescado,Marisco,Marisco,Gambón congelado,Granel 150 g aprox.,1.49
778,Marisco y pescado,Marisco,Marisco,Gambón grande congelado,Caja 2 kg,19.3
779,Marisco y pescado,Marisco,Marisco,Gambón grande congelado,Granel 150 g aprox.,1.45
780,Marisco y pescado,Marisco,Marisco,Gambón grande congelado,Caja 2 kg,19.9
781,Marisco y pescado,Marisco,Marisco,Alistado pequeño congelado,Granel 150 g aprox.,2.3
782,Marisco y pescado,Marisco,Marisco,Alistado pequeño Hacendado congelado,Caja 1 kg aprox.,15.3
783,Marisco y pescado,Marisco,Marisco,Alistado mediano congelado,Granel 150 g aprox.,3.97
784,Marisco y pescado,Marisco,Marisco,Alistado mediano Hacendado congelado,Caja 1 kg aprox.,26.5
785,Marisco y pescado,Marisco,Marisco,Langostino cocido,Granel 150 g aprox.,1.79
786,Marisco y pescado,Marisco,Marisco,Langostino cocido Pescanova ultracongelado,Caja 1 kg,9.75
787,Marisco y pescado,Marisco,Marisco,Langostino crudo ultracongelado,Granel 150 g aprox.,1.43
788,Marisco y pescado,Marisco,Marisco,Langostino crudo Pescanova ultracongelado,Caja 1 kg,9.25
789,Marisco y pescado,Marisco,Marisco,Langostino cocido,Bandeja 600 g,5.95
790,Marisco y pescado,Marisco,Marisco,Gamba arrocera congelada,Granel 150 g aprox.,1.88
791,Marisco y pescado,Marisco,Marisco,Gamba arrocera Hacendado congelada,Caja 1 kg aprox.,12.5
792,Marisco y pescado,Marisco,Marisco,Gamba blanca cocida Hacendado ultracongelada,Bandeja 350 g,5.3
793,Marisco y pescado,Marisco,Marisco,Carabinero Hacendado congelado,Caja 500 g aprox.,54.95
794,Marisco y pescado,Marisco,Marisco,Gamba pelada cruda tamaño mediano Hacendado ultracongelada,Paquete 360 g escurrido,4.8
795,Marisco y pescado,Marisco,Marisco,Gamba pelada cruda tamaño grande Hacendado ultracongelada,Paquete 360 g escurrido,5.95
796,Marisco y pescado,Marisco,Marisco,Camarón boreal cocido y pelado Hacendado congelado,Paquete 200 g escurrido,4.25
797,Marisco y pescado,Marisco,Marisco,Langostino cocido y pelado Hacendado ultracongelado,Bandeja 220 g escurrido,4.25
798,Marisco y pescado,Marisco,Marisco,Langostino crudo y pelado Hacendado ultracongelado,Bandeja 220 g escurrido,3.95
799,Marisco y pescado,Marisco,Marisco,Cola de langosta Hacendado ultracongelada,Bandeja 185 g,21.95
800,Marisco y pescado,Marisco,Marisco,Cigala mediana Hacendado ultracongelada,Bandeja 500 g,10.65
801,Marisco y pescado,Marisco,Marisco,Cigala grande Hacendado ultracongelada,Bandeja 500 g,13.3
802,Marisco y pescado,Marisco,Marisco,Bogavante americano mediano crudo Hacendado congelado,Pieza 450 g escurrido,14.85
803,Marisco y pescado,Marisco,Marisco,Buey de mar cocido Hacendado congelado,Pieza 600 g aprox.,8.95
804,Marisco y pescado,Marisco,Marisco,Bocas de cangrejo pequeñas congeladas,Granel 150 g aprox.,2.97
805,Marisco y pescado,Marisco,Marisco,Bocas de cangrejo pequeñas Hacendado congeladas,Caja 500 g,8.95
806,Marisco y pescado,Marisco,Marisco,Bocas grandes de cangrejo congeladas,Caja 500 g aprox.,37.98
807,Marisco y pescado,Marisco,Marisco,Cuerpos chicos de cangrejo Dimarosa congelados,Granel 150 g aprox.,2.48
808,Marisco y pescado,Marisco,Marisco,Cuerpos grandes de cangrejo Dimarosa congelados,Pieza 410 g aprox.,22.55
809,Marisco y pescado,Marisco,Marisco,Nécora cocida Errigal Bay congelada,Caja 500 g escurrido,5.95
810,Marisco y pescado,Marisco,Marisco,Colas de gambón crudo Hacendado congelado,Bandeja 250 g,6.55
811,Marisco y pescado,Marisco,Marisco de concha,Mejillón,Malla 1 kg,2.8
812,Marisco y pescado,Marisco,Marisco de concha,Carne de mejillón de Chile cocido Hacendado ultracongelado,Paquete 275 g escurrido,2.3
813,Marisco y pescado,Marisco,Marisco de concha,Mejillón de Chile entero cocido Hacendado ultracongelado,Caja 450 g,2.7
814,Marisco y pescado,Marisco,Marisco de concha,Mejillón vivo y limpio,Bandeja 750 g,2.95
815,Marisco y pescado,Marisco,Marisco de concha,Almeja japonesa,Malla 500 g,8.25
816,Marisco y pescado,Marisco,Marisco de concha,Almeja del pacífico Hacendado congelada,Paquete 450 g,1.8
817,Marisco y pescado,Marisco,Marisco de concha,Berberechos,Malla 500 g,5.7
818,Marisco y pescado,Marisco,Marisco de concha,Navajas,Malla 500 g,3.7
819,Marisco y pescado,Marisco,Marisco de concha,Carne de almeja Hacendado ultracongelada,Paquete 200 g escurrido,2.49
820,Marisco y pescado,Marisco,Surimi y otros,Palitos de surimi Pescanova,Paquete 24 ud. (460 g),2.1
821,Marisco y pescado,Marisco,Surimi y otros,Palitos de surimi Pescanova,Paquete 48 ud. (920 g),4.1
822,Marisco y pescado,Marisco,Surimi y otros,Tronquitos de surimi Pescanova ultracongelados,Paquete 32 ud. (600 g),2.12
823,Marisco y pescado,Marisco,Surimi y otros,Muslitos de surimi Pescanova ultracongelados,Paquete 450 g,2.6
824,Marisco y pescado,Marisco,Surimi y otros,Caracoles precocidos Hacendado ultracongelados,Paquete 350 g,2.09
825,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza jamón y queso Hacendado,415 g,2.5
826,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza jamón y queso familiar Hacendado,600 g,3.2
827,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza jamón y queso Hacendado,2 ud. x 220 g,2.6
828,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza barbacoa Hacendado,415 g,2.5
829,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza barbacoa familiar Hacendado,600 g,3.2
830,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza 4 quesos Hacendado,410 g,2.5
831,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza 4 quesos familiar Hacendado,580 g,3.2
832,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza 4 quesos Hacendado,2 ud. x 210 g,2.6
833,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza serrana Hacendado,Caja 400 g,3.6
834,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza carbonara Hacendado,430 g,2.5
835,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza carbonara familiar Hacendado,600 g,3.2
836,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza mediterránea Hacendado,430 g,2.5
837,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza pepperoni Hacendado,410 g,2.5
838,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza atún y bacón Hacendado,415 g,2.5
839,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza atún y bacón Hacendado,2 ud. x 220 g,2.6
840,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza pollo Hacendado,Caja 430 g,3.6
841,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza romana Hacendado con champiñones salteados,430 g,2.5
842,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Empanada calzone de pollo a la barbacoa Hacendado,2 ud. x 310 g,3.2
843,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza margarita Hacendado,Caja 410 g,3.3
844,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza jamón y queso sin gluten y sin lactosa Hacendado,420 g,3.0
845,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza pollo y bacón Hacendado,420 g,2.5
846,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza Calzone con jamón cocido y queso Hacendado,Caja 400 g,3.6
847,Pizzas y platos preparados,Pizzas,Pizzas refrigeradas,Pizza Prosciutto Hacendado jamón y queso,Caja 400 g,3.6
848,Pizzas y platos preparados,Pizzas,Pizzas congeladas,Pizza Pepperoni barbacoa Hacendado ultracongelada,540 g,3.2
849,Pizzas y platos preparados,Pizzas,Pizzas congeladas,Pizzas tomate y queso Hacendado ultracongeladas,2 ud. x 285 g,2.25
850,Pizzas y platos preparados,Pizzas,Pizzas congeladas,Pizza boloñesa Hacendado ultracongelada,400 g,2.25
851,Pizzas y platos preparados,Pizzas,Pizzas congeladas,Pizza chorizo Hacendado ultracongelada,380 g,2.25
852,Pizzas y platos preparados,Pizzas,Pizzas congeladas,Pizza masa fina 4 quesos Hacendado ultracongelada,390 g,2.25
853,Pizzas y platos preparados,Pizzas,Pizzas congeladas,Pizza atún Hacendado ultracongelada,390 g,2.25
854,Pizzas y platos preparados,Pizzas,Pizzas congeladas,Pizza masa fina jamón Hacendado ultracongelada,400 g,2.25
855,Pizzas y platos preparados,Pizzas,Pizzas congeladas,Pizza americana rellena de cheddar Hacendado ultracongelada,540 g,3.2
856,Pizzas y platos preparados,Pizzas,Pizzas congeladas,Pizza 4 quesos sin gluten y sin lactosa Hacendado ultracongelada,410 g,3.0
857,Pizzas y platos preparados,Pizzas,Pizzas congeladas,Pizza carbonara rellena de salsa de setas Hacendado ultracongelada,540 g,3.2
858,Pizzas y platos preparados,Pizzas,Pizzas congeladas,Pizza masa fina Barbacoa Hacendado ultracongelada,390 g,2.25
859,Pizzas y platos preparados,Pizzas,Pizzas congeladas,Pizza Bianca con ajo y 3 quesos Hacendado ultracongelada,Caja 200 g,2.25
860,Pizzas y platos preparados,Pizzas,Base de pizza,Bases de pizza artesanas extrafinas y crujientes Hacendado ultracongeladas,Paquete 3 ud. (420 g),1.9
861,Pizzas y platos preparados,Pizzas,Base de pizza,Bases de pizza sin gluten sin lactosa Hacendado ultracongeladas,Paquete 2 ud. (400 g),3.5
862,Pizzas y platos preparados,Pizzas,Base de pizza,Piadinas pan estilo italiano Hacendado,Paquete 4 ud. (320 g),2.15
863,Pizzas y platos preparados,Pizzas,Base de pizza,Masa fresca pizza Hacendado,2 paquetes x 260 g,2.4
864,Pizzas y platos preparados,Pizzas,Base de pizza,Masa fresca pizza de cereales y semillas Hacendado,2 paquetes x 260 g,2.5
865,Pizzas y platos preparados,Pizzas,Base de pizza,Cocas Cidoncha congeladas,Paquete 360 g,2.45
866,Pizzas y platos preparados,Pizzas,Base de pizza,Cocas de dacsa Susana congeladas,Paquete 10 ud. (550 g),1.9
867,Pizzas y platos preparados,Pizzas,"Roscas, quiche y baguettes",Rosca jamón serrano y queso emmental Hacendado,420 g,3.1
868,Pizzas y platos preparados,Pizzas,"Roscas, quiche y baguettes",Quiche verduras Hacendado con calabacín y queso de cabra,390 g,2.2
869,Pizzas y platos preparados,Pizzas,"Roscas, quiche y baguettes","Rosca lomo, bacón y queso emmental Hacendado",450 g,3.1
870,Pizzas y platos preparados,Pizzas,"Roscas, quiche y baguettes",Quiche york y bacón Hacendado,380 g,2.2
871,Pizzas y platos preparados,Pizzas,"Roscas, quiche y baguettes","Focaccia con queso, romero y tomillo Hacendado",2 ud. x 150 g,1.7
872,Postres y yogures,Bífidus,Bífidus de sabores,Bífidus desnatado con nueces y cereales Hacendado 0% m.g.,4 ud. x 125 g,1.05
873,Postres y yogures,Bífidus,Bífidus de sabores,Bífidus desnatado con kiwi Hacendado 0% m.g. 0% sin azúcares añadidos,4 ud. x 125 g,1.05
874,Postres y yogures,Bífidus,Bífidus de sabores,Bífidus cremoso desnatado Tropical Hacendado 0% m.g. 0% sin azúcares añadidos,4 ud. x 125 g,1.1
875,Postres y yogures,Bífidus,Bífidus de sabores,Bífidus desnatado con frutos silvestres Hacendado 0% m.g. 0% sin azúcares añadidos,4 ud. x 125 g,1.05
876,Postres y yogures,Bífidus,Bífidus de sabores,Bífidus con cereales y fibras Hacendado,4 ud. x 125 g,1.1
877,Postres y yogures,Bífidus,Bífidus de sabores,Bífidus desnatado con piña Hacendado 0% m.g. 0% sin azúcares añadidos,4 ud. x 125 g,1.05
878,Postres y yogures,Bífidus,Bífidus de sabores,Bífidus desnatado con pera Hacendado 0% m.g. 0% sin azúcares añadidos,4 ud. x 125 g,1.05
879,Postres y yogures,Bífidus,Bífidus de sabores,Bífidus con mango Hacendado,4 ud. x 125 g,1.1
880,Postres y yogures,Bífidus,Bífidus de sabores,Bífidus con higo Hacendado,4 ud. x 125 g,1.1
881,Postres y yogures,Bífidus,Bífidus de sabores,Bífidus con ciruelas pasas Hacendado,4 ud. x 125 g,1.1
882,Postres y yogures,Bífidus,Bífidus de sabores,Bífidus con avena y nueces Activia,4 ud. x 120 g,2.49
883,Postres y yogures,Bífidus,Bífidus de sabores,Bífidus cremoso con coco Hacendado probiótico,4 ud. x 125 g,1.1
884,Postres y yogures,Bífidus,Bífidus naturales,Bífidus desnatado natural Hacendado 0% m.g 0% sin azúcares añadidos,6 ud. x 125 g,1.1
885,Postres y yogures,Bífidus,Bífidus naturales,Bífidus cremoso desnatado natural edulcorado Hacendado 0% m.g 0% sin azúcares añadidos,6 ud. x 125 g,1.4
886,Postres y yogures,Bífidus,Bífidus naturales,Bífidus desnatado natural edulcorado Activia 0% m.g.,8 ud. x 120 g,3.39
887,Postres y yogures,Bífidus,Bífidus naturales,Bífidus natural Hacendado,6 ud. x 125 g,1.15
888,Postres y yogures,Bífidus,Bífidus naturales,Bífidus cremoso desnatado natural Hacendado 0% m.g 0% sin azúcares añadidos,6 ud. x 125 g,1.4
889,Postres y yogures,Bífidus,Bífidus naturales,Bífidus desnatado natural Activia 0% m.g.,8 ud. x 120 g,3.39
890,Postres y yogures,Bífidus,Bífidus naturales,Bífidus cremoso natural azucarado Hacendado con cereales y fresas deshidratadas,Tarrina 170 g,0.85
891,Postres y yogures,Bífidus,Bífidus naturales,"Bífidus natural Hacendado con coco, almendras y chocolate",Tarrina 180 g,1.05
892,Zumos,Fruta variada,Fruta + leche,Fruta + leche tropical Hacendado,Brick 1 L,0.8
893,Zumos,Fruta variada,Fruta + leche,Fruta + leche tropical Hacendado,6 mini bricks x 200 ml,1.0
894,Zumos,Fruta variada,Fruta + leche,Fruta + leche Mediterráneo Hacendado,Brick 1 L,0.8
895,Zumos,Fruta variada,Fruta + leche,Fruta + leche Mediterráneo Hacendado,3 mini bricks x 330 ml,0.9
896,Zumos,Fruta variada,Fruta + leche,Fruta + leche Mediterráneo Hacendado,6 mini bricks x 200 ml,1.0
897,Zumos,Fruta variada,Fruta + leche,Fruta + leche Caribe Hacendado,6 mini bricks x 200 ml,1.0
898,Zumos,Fruta variada,Fruta + leche,Fruta + leche tropical Bifrutas,6 mini bricks x 200 ml,2.35
899,Zumos,Fruta variada,Fruta + leche,Fruta + leche tropical Bifrutas,3 mini bricks x 330 ml,2.0
900,Zumos,Fruta variada,Fruta + leche,Fruta + leche tropical Hacendado,3 mini bricks x 330 ml,0.9
901,Zumos,Fruta variada,Fruta + leche,Fruta + leche Caribe Don Simón zero materia grasa,6 mini bricks x 200 ml,1.5
902,Zumos,Fruta variada,Fruta + leche,Fruta + leche melón y sandía Hacendado,Brick 1 L,1.15
903,Zumos,Fruta variada,Fruta + leche,Fruta + leche naranja y mango Hacendado sin azúcares añadidos,3 mini bricks x 330 ml,1.25
904,Zumos,Fruta variada,Fruta + leche,Fruta + leche melón y sandía Hacendado,6 mini bricks x 200 ml,1.4
905,Zumos,Fruta variada,Fruta variada y otros sabores,Bebida Bahamas Hacendado,Brick 2 L,1.0
906,Zumos,Fruta variada,Fruta variada y otros sabores,Bebida tropical Hacendado sin azúcares añadidos,Brick 1 L,0.65
907,Zumos,Fruta variada,Fruta variada y otros sabores,"Bebida de zumo de naranja, mango y zanahoria La Verja sin azúcares añadidos","Botella 1,5 L",1.3
908,Zumos,Fruta variada,Fruta variada y otros sabores,Bebida 5 frutas Hacendado sin azúcares añadidos,6 mini bricks x 200 ml,1.5
909,Zumos,Fruta variada,Fruta variada y otros sabores,Bebida de arándanos y frutas rojas Hacendado sin azúcares añadidos,Brick 1 L,1.5
910,Zumos,Fruta variada,Fruta variada y otros sabores,Bebida de frutas rojas antioxidante Hacendado sin azúcares añadidos,Brick 1 L,1.5
911,Zumos,Fruta variada,Fruta variada y otros sabores,Bebida multivitaminas Hacendado sin azúcares añadidos,Brick 1 L,0.88
912,Zumos,Fruta variada,Smoothie,Zumo fresh maracuyá & chía Hacendado,Botella 750 ml,2.75
913,Zumos,Fruta variada,Smoothie,Smoothie fresa Hacendado,Botella 250 ml,1.6
914,Zumos,Fruta variada,Smoothie,Zumo fresh jengibre & manzana Hacendado,Botella 250 ml,1.6
915,Zumos,Fruta variada,Smoothie,Smoothie mango & coco Hacendado,Botella 250 ml,1.6
916,Zumos,Fruta variada,Smoothie,Zumo de frutas y jengibre Active Hacendado,Botella 60 ml,1.35
